rule,n_nonmanip,w,a,b,perfect_info,manipulation,cand1,cand2,cand3,cand4,cand5,winner,total_utils_in_outcome,total_utils_in_true,total_utils_manipulator,total_utils_in_true_manipulator
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.780970504250366,2.780970504250366,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.787738326017087,2.787738326017087,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.798791047215834,2.798791047215834,0.944,0.944
borda,2,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,2.7291331376821644,2.7291331376821644,0.902,0.902
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.8089502192070515,2.8089502192070515,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.7744510012928036,2.7744510012928036,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.787615972084025,2.787615972084025,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.7834051694354236,2.7834051694354236,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.78415263537273,2.78415263537273,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.7826678367243733,2.7826678367243733,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.7616700538744565,2.7616700538744565,0.944,0.944
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.780731840388674,2.780731840388674,0.944,0.944
borda,2,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,2.7364932347108875,2.7364932347108875,0.902,0.902
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.765338224146406,2.765338224146406,0.944,0.944
borda,2,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,2.738415026705236,2.738415026705236,0.902,0.902
borda,2,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,2.7633883870891034,2.7633883870891034,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6560555655488933,3.6560555655488933,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.726946623340503,3.726946623340503,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.730759979622415,3.730759979622415,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.710548138035497,3.710548138035497,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7547400609687305,3.7547400609687305,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7025526788072884,3.7025526788072884,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.652776704508403,3.652776704508403,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7818991090642404,3.7818991090642404,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.734059635703917,3.734059635703917,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7374522640623034,3.7374522640623034,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.639134222699915,3.639134222699915,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7310551092627415,3.7310551092627415,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7356226577926517,3.7356226577926517,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.74105104950321,3.74105104950321,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7629499332597773,3.7629499332597773,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.703882449368863,3.703882449368863,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.713919405319266,3.713919405319266,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7373959898436366,3.7373959898436366,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.730194538343243,3.730194538343243,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.70905997465146,3.70905997465146,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.699539455365148,3.699539455365148,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7204390225210027,3.7204390225210027,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6464695247251298,3.6464695247251298,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6355291398689245,3.6355291398689245,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7200757616907447,3.7200757616907447,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.723791048264425,3.723791048264425,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7169400066843985,3.7169400066843985,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.744639101727919,3.744639101727919,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6355909484242495,3.6355909484242495,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7445902235829425,3.7445902235829425,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.704215938029618,3.704215938029618,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6354379246884605,3.6354379246884605,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7250464115134783,3.7250464115134783,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.707798299815921,3.707798299815921,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6976923628521083,3.6976923628521083,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6860560189770526,3.6860560189770526,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7532719936940167,3.7532719936940167,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7269058019366144,3.7269058019366144,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.636138177662351,3.636138177662351,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6510204708542497,3.6510204708542497,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7092604765802184,3.7092604765802184,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.72480310186472,3.72480310186472,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7095404201279414,3.7095404201279414,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7204536014775824,3.7204536014775824,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6834718599308944,3.6834718599308944,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6912701215059527,3.6912701215059527,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.722776484286282,3.722776484286282,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.645010030371038,3.645010030371038,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.694805431981174,3.694805431981174,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6408336498509217,3.6408336498509217,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6408221006643693,3.6408221006643693,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7030500289994803,3.7030500289994803,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7752864943208717,3.7752864943208717,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6819896658180182,3.6819896658180182,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7239656383030755,3.7239656383030755,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.647685933619682,3.647685933619682,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6958057776084163,3.6958057776084163,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.719233365333752,3.719233365333752,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7136788334380335,3.7136788334380335,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6429338530384925,3.6429338530384925,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7016084966452922,3.7016084966452922,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.73656824896145,3.73656824896145,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6846379383437355,3.6846379383437355,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7071249558160604,3.7071249558160604,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7400864415139345,3.7400864415139345,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7316735063749515,3.7316735063749515,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.731206029833297,3.731206029833297,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.738253606856885,3.738253606856885,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7486800136309815,3.7486800136309815,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.728944720833188,3.728944720833188,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6346276300167215,3.6346276300167215,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.758037581655862,3.758037581655862,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6517895681012313,3.6517895681012313,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6426230450253883,3.6426230450253883,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6559149489321636,3.6559149489321636,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7292944885142214,3.7292944885142214,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.711269092392385,3.711269092392385,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.70820680996889,3.70820680996889,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6601363534248166,3.6601363534248166,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7428533135963002,3.7428533135963002,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.637226555724684,3.637226555724684,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.756007666554718,3.756007666554718,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6351353509170727,3.6351353509170727,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.724424163326711,3.724424163326711,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7081999134389036,3.7081999134389036,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7444048961479224,3.7444048961479224,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.63207732602117,3.63207732602117,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.725635787111105,3.725635787111105,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.641634289139691,3.641634289139691,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.6463894785844526,3.6463894785844526,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7356012016299083,3.7356012016299083,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7557694843460143,3.7557694843460143,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.6931668863803306,3.6931668863803306,0.944,0.944
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.632810955243206,3.632810955243206,0.902,0.902
borda,3,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,3.643540328041187,3.643540328041187,0.902,0.902
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.708740960284358,3.708740960284358,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.791545304040307,3.791545304040307,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7209614605577315,3.7209614605577315,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.739832748199955,3.739832748199955,0.944,0.944
borda,3,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,3.7089753460527004,3.7089753460527004,0.944,0.944
borda,4,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,4.634936766351706,4.634936766351706,0.944,0.944
borda,4,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,4.622929850827293,4.622929850827293,0.944,0.944
borda,4,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,4.593161139884208,4.593161139884208,0.944,0.944
borda,4,0.1,1,1,True,True,Captain America,Divergent,Muppets,Noah,Grand Budapest,Grand Budapest,4.551041293818109,4.551041293818109,0.902,0.902
borda,4,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,4.6061159774648655,4.6061159774648655,0.944,0.944
borda,4,0.1,1,1,True,False,Captain America,Grand Budapest,Divergent,Muppets,Noah,Captain America,4.673753556610423,4.673753556610423,0.944,0.944
